YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W06,0,0,0,0,,PL63,37958138,PL,Age25_49,MOD,863608
2021-W06,1218,0,0,0,,PL21,37958138,PL,Age25_49,AZ,1266726
2021-W06,0,0,0,0,,PL62,37958138,PL,Age25_49,MOD,513216
2021-W06,1530,0,5625,0,,PL21,37958138,PL,Age25_49,COM,1266726
2021-W06,1005,0,0,0,,PL71,37958138,PL,Age25_49,AZ,877201
2021-W06,841,0,4603,0,,PL71,37958138,PL,Age25_49,COM,877201
2021-W06,2592,0,11970,0,,PL92X,37958138,PL,Age25_49,COM,
2021-W06,1996,0,0,0,,PL92X,37958138,PL,Age25_49,AZ,
2021-W06,485,0,1862,0,,PL62,37958138,PL,Age25_49,COM,513216
2021-W06,521,0,0,0,,PL42,37958138,PL,Age25_49,AZ,613499
2021-W06,606,0,2094,0,,PL42,37958138,PL,Age25_49,COM,613499
2021-W06,0,0,0,0,,PL42,37958138,PL,Age25_49,MOD,613499
2021-W06,28,0,0,0,,PL71,37958138,PL,Age25_49,MOD,877201
2021-W06,75,0,0,0,,PL84,37958138,PL,Age25_49,MOD,416409
2021-W06,279,0,0,0,,PL21,37958138,PL,Age25_49,MOD,1266726
2021-W06,399,0,0,0,,PL72,37958138,PL,Age25_49,AZ,437181
2021-W06,702,0,2232,0,,PL72,37958138,PL,Age25_49,COM,437181
2021-W06,0,0,0,0,,PL72,37958138,PL,Age25_49,MOD,437181
2021-W06,111,0,0,0,,PL92X,37958138,PL,Age50_59,MOD,
2021-W06,595,0,0,0,,PL22,37958138,PL,Age50_59,AZ,574660
2021-W06,487,0,4742,0,,PL22,37958138,PL,Age50_59,COM,574660
2021-W06,7,0,0,0,,PL22,37958138,PL,Age50_59,MOD,574660
2021-W06,631,0,0,0,,PL51,37958138,PL,Age50_59,AZ,335778
2021-W06,158,0,1099,0,,PL84,37958138,PL,Age50_59,COM,150688
2021-W06,18,0,0,0,,PL84,37958138,PL,Age50_59,MOD,150688
2021-W06,0,0,0,0,,PL52,37958138,PL,Age50_59,MOD,126175
2021-W06,0,0,0,0,,PL62,37958138,PL,Age50_59,MOD,178133
2021-W06,263,0,2194,0,,PL51,37958138,PL,Age50_59,COM,335778
2021-W06,994,0,5801,0,,PL92X,37958138,PL,Age50_59,COM,
2021-W06,906,0,0,0,,PL92X,37958138,PL,Age50_59,AZ,
2021-W06,540,0,0,0,,PL41,37958138,PL,Age50_59,AZ,408573
2021-W06,444,0,3202,0,,PL41,37958138,PL,Age50_59,COM,408573
2021-W06,11,0,0,0,,PL41,37958138,PL,Age50_59,MOD,408573
2021-W06,47,0,0,0,,PL51,37958138,PL,Age50_59,MOD,335778
2021-W06,248,0,1197,0,,PL62,37958138,PL,Age50_59,COM,178133
2021-W06,292,0,0,0,,PL62,37958138,PL,Age50_59,AZ,178133
2021-W06,107,0,0,0,,PL52,37958138,PL,Age50_59,AZ,126175
2021-W06,288,0,0,0,,PL,37958138,PL,Age50_59,MOD,4606379
2021-W06,0,0,0,0,,PL82,37958138,PL,Age50_59,MOD,261041
2021-W06,307,0,0,0,,PL42,37958138,PL,Age50_59,AZ,202987
2021-W06,266,0,1171,0,,PL42,37958138,PL,Age50_59,COM,202987
2021-W06,0,0,0,0,,PL42,37958138,PL,Age50_59,MOD,202987
2021-W06,6071,0,36773,0,,PL,37958138,PL,Age50_59,COM,4606379
2021-W06,7469,0,0,0,,PL,37958138,PL,Age50_59,AZ,4606379
2021-W06,367,0,2142,0,,PL81,37958138,PL,Age50_59,COM,258090
2021-W06,0,0,0,0,,PL61,37958138,PL,Age50_59,MOD,253070
2021-W06,466,0,0,0,,PL63,37958138,PL,Age50_59,AZ,268723
2021-W06,582,0,2126,0,,PL63,37958138,PL,Age50_59,COM,268723
2021-W06,0,0,0,0,,PL63,37958138,PL,Age50_59,MOD,268723
2021-W06,467,0,0,0,,PL84,37958138,PL,Age50_59,AZ,150688
2021-W06,457,0,2120,0,,PL61,37958138,PL,Age50_59,COM,253070
2021-W06,403,0,0,0,,PL61,37958138,PL,Age50_59,AZ,253070
2021-W06,0,0,0,0,,PL81,37958138,PL,Age50_59,MOD,258090
2021-W06,191,0,2119,0,,PL82,37958138,PL,Age50_59,COM,261041
2021-W06,323,0,0,0,,PL82,37958138,PL,Age50_59,AZ,261041
2021-W06,589,0,0,0,,PL71,37958138,PL,Age50_59,AZ,299875
2021-W06,518,0,0,0,,PL81,37958138,PL,Age50_59,AZ,258090
2021-W06,4,0,0,0,,PL71,37958138,PL,Age50_59,MOD,299875
2021-W06,414,0,0,0,,PL43,37958138,PL,Age50_59,AZ,119913
2021-W06,616,0,0,0,,PL21,37958138,PL,Age50_59,AZ,406089
2021-W06,624,0,3186,0,,PL21,37958138,PL,Age50_59,COM,406089
2021-W06,90,0,0,0,,PL21,37958138,PL,Age50_59,MOD,406089
2021-W06,125,0,960,0,,PL43,37958138,PL,Age50_59,COM,119913
2021-W06,0,0,0,0,,PL43,37958138,PL,Age50_59,MOD,119913
2021-W06,133,0,903,0,,PL52,37958138,PL,Age50_59,COM,126175
2021-W06,295,0,0,0,,PL72,37958138,PL,Age50_59,AZ,152406
2021-W06,321,0,1325,0,,PL72,37958138,PL,Age50_59,COM,152406
2021-W06,0,0,0,0,,PL72,37958138,PL,Age50_59,MOD,152406
2021-W06,411,0,2486,0,,PL71,37958138,PL,Age50_59,COM,299875
2021-W06,1,0,0,0,,PL52,37958138,PL,Age60_69,AZ,132877
2021-W06,259,0,744,0,,PL52,37958138,PL,Age60_69,COM,132877
2021-W06,0,0,0,0,,PL52,37958138,PL,Age60_69,MOD,132877
2021-W06,0,0,0,0,,PL81,37958138,PL,Age60_69,AZ,282559
2021-W06,0,0,0,0,,PL61,37958138,PL,Age60_69,AZ,283734
2021-W06,656,0,1565,0,,PL61,37958138,PL,Age60_69,COM,283734
2021-W06,0,0,0,0,,PL61,37958138,PL,Age60_69,MOD,283734
2021-W06,14,0,0,0,,PL,37958138,PL,Age60_69,AZ,5179612
2021-W06,12745,0,30379,0,,PL,37958138,PL,Age60_69,COM,5179612
2021-W06,833,0,0,0,,PL,37958138,PL,Age60_69,MOD,5179612
2021-W06,0,0,0,0,,PL62,37958138,PL,Age60_69,AZ,194061
2021-W06,516,0,1123,0,,PL62,37958138,PL,Age60_69,COM,194061
2021-W06,2031,0,4826,0,,PL92X,37958138,PL,Age60_69,COM,
2021-W06,2,0,0,0,,PL92X,37958138,PL,Age60_69,AZ,
2021-W06,0,0,0,0,,PL22,37958138,PL,Age60_69,AZ,643350
2021-W06,877,0,3316,0,,PL22,37958138,PL,Age60_69,COM,643350
2021-W06,233,0,0,0,,PL22,37958138,PL,Age60_69,MOD,643350
2021-W06,1,0,0,0,,PL63,37958138,PL,Age60_69,AZ,303074
2021-W06,1103,0,1759,0,,PL63,37958138,PL,Age60_69,COM,303074
2021-W06,0,0,0,0,,PL63,37958138,PL,Age60_69,MOD,303074
2021-W06,6,0,0,0,,PL82,37958138,PL,Age60_69,MOD,260743
2021-W06,199,0,0,0,,PL92X,37958138,PL,Age60_69,MOD,
2021-W06,1,0,0,0,,PL41,37958138,PL,Age60_69,AZ,451714
2021-W06,787,0,2773,0,,PL41,37958138,PL,Age60_69,COM,451714
2021-W06,122,0,0,0,,PL41,37958138,PL,Age60_69,MOD,451714
2021-W06,772,0,1398,0,,PL82,37958138,PL,Age60_69,COM,260743
2021-W06,1,0,0,0,,PL82,37958138,PL,Age60_69,AZ,260743
2021-W06,0,0,0,0,,PL42,37958138,PL,Age60_69,AZ,253178
2021-W06,685,0,1171,0,,PL42,37958138,PL,Age60_69,COM,253178
2021-W06,0,0,0,0,,PL42,37958138,PL,Age60_69,MOD,253178
2021-W06,2,0,0,0,,PL71,37958138,PL,Age60_69,AZ,358487
2021-W06,796,0,2181,0,,PL71,37958138,PL,Age60_69,COM,358487
2021-W06,12,0,0,0,,PL71,37958138,PL,Age60_69,MOD,358487
2021-W06,0,0,0,0,,PL62,37958138,PL,Age60_69,MOD,194061
2021-W06,62,0,0,0,,PL84,37958138,PL,Age60_69,MOD,149081
2021-W06,1,0,0,0,,PL43,37958138,PL,Age60_69,AZ,144781
2021-W06,362,0,830,0,,PL43,37958138,PL,Age60_69,COM,144781
2021-W06,0,0,0,0,,PL43,37958138,PL,Age60_69,MOD,144781
2021-W06,2,0,0,0,,PL21,37958138,PL,Age60_69,AZ,411003
2021-W06,921,0,2794,0,,PL21,37958138,PL,Age60_69,COM,411003
2021-W06,463,0,927,0,,PL84,37958138,PL,Age60_69,COM,149081
2021-W06,1,0,0,0,,PL84,37958138,PL,Age60_69,AZ,149081
2021-W06,2,0,0,0,,PL51,37958138,PL,Age60_69,AZ,427511
2021-W06,1217,0,2256,0,,PL51,37958138,PL,Age60_69,COM,427511
2021-W06,57,0,0,0,,PL51,37958138,PL,Age60_69,MOD,427511
2021-W06,0,0,0,0,,PL81,37958138,PL,Age60_69,MOD,282559
2021-W06,0,0,0,0,,PL72,37958138,PL,Age60_69,AZ,176999
2021-W06,382,0,1039,0,,PL72,37958138,PL,Age60_69,COM,176999
2021-W06,0,0,0,0,,PL72,37958138,PL,Age60_69,MOD,176999
2021-W06,142,0,0,0,,PL21,37958138,PL,Age60_69,MOD,411003
2021-W06,918,0,1677,0,,PL81,37958138,PL,Age60_69,COM,282559
2021-W06,3217,0,779,0,,PL43,37958138,PL,Age70_79,COM,70780
2021-W06,0,0,0,0,,PL43,37958138,PL,Age70_79,AZ,70780
2021-W06,0,0,0,0,,PL84,37958138,PL,Age70_79,AZ,82025
2021-W06,3845,0,499,0,,PL84,37958138,PL,Age70_79,COM,82025
2021-W06,2462,0,535,0,,PL52,37958138,PL,Age70_79,COM,71596
2021-W06,0,0,0,0,,PL52,37958138,PL,Age70_79,MOD,71596
2021-W06,0,0,0,0,,PL63,37958138,PL,Age70_79,AZ,158403
2021-W06,7350,0,1204,0,,PL63,37958138,PL,Age70_79,COM,158403
2021-W06,0,0,0,0,,PL63,37958138,PL,Age70_79,MOD,158403
2021-W06,0,0,0,0,,PL52,37958138,PL,Age70_79,AZ,71596
2021-W06,13788,0,2424,0,,PL92X,37958138,PL,Age70_79,COM,
2021-W06,0,0,0,0,,PL92X,37958138,PL,Age70_79,AZ,
2021-W06,0,0,0,0,,PL61,37958138,PL,Age70_79,AZ,149890
2021-W06,4583,0,719,0,,PL61,37958138,PL,Age70_79,COM,149890
2021-W06,0,0,0,0,,PL61,37958138,PL,Age70_79,MOD,149890
2021-W06,0,0,0,0,,PL42,37958138,PL,Age70_79,MOD,123207
2021-W06,1181,0,0,0,,PL92X,37958138,PL,Age70_79,MOD,
2021-W06,4993,0,679,0,,PL42,37958138,PL,Age70_79,COM,123207
2021-W06,0,0,0,0,,PL81,37958138,PL,Age70_79,AZ,158235
2021-W06,7743,0,1140,0,,PL81,37958138,PL,Age70_79,COM,158235
2021-W06,596,0,0,0,,PL51,37958138,PL,Age70_79,MOD,213985
2021-W06,0,0,0,0,,PL42,37958138,PL,Age70_79,AZ,123207
2021-W06,514,0,0,0,,PL84,37958138,PL,Age70_79,MOD,82025
2021-W06,938,0,0,0,,PL41,37958138,PL,Age70_79,MOD,244115
2021-W06,0,0,0,0,,PL71,37958138,PL,Age70_79,AZ,203817
2021-W06,5829,0,1351,0,,PL41,37958138,PL,Age70_79,COM,244115
2021-W06,67,0,0,0,,PL71,37958138,PL,Age70_79,MOD,203817
2021-W06,0,0,0,0,,PL41,37958138,PL,Age70_79,AZ,244115
2021-W06,1,0,0,0,,PL82,37958138,PL,Age70_79,AZ,142616
2021-W06,8879,0,1373,0,,PL51,37958138,PL,Age70_79,COM,213985
2021-W06,0,0,0,0,,PL51,37958138,PL,Age70_79,AZ,213985
2021-W06,7168,0,737,0,,PL82,37958138,PL,Age70_79,COM,142616
2021-W06,0,0,0,0,,PL62,37958138,PL,Age70_79,AZ,91015
2021-W06,3787,0,645,0,,PL62,37958138,PL,Age70_79,COM,91015
2021-W06,0,0,0,0,,PL62,37958138,PL,Age70_79,MOD,91015
2021-W06,2464,0,0,0,,PL22,37958138,PL,Age70_79,MOD,356929
2021-W06,3,0,0,0,,PL,37958138,PL,Age70_79,AZ,2783163
2021-W06,95524,0,17768,0,,PL,37958138,PL,Age70_79,COM,2783163
2021-W06,6814,0,0,0,,PL,37958138,PL,Age70_79,MOD,2783163
2021-W06,7285,0,2045,0,,PL22,37958138,PL,Age70_79,COM,356929
2021-W06,0,0,0,0,,PL22,37958138,PL,Age70_79,AZ,356929
2021-W06,23,0,0,0,,PL82,37958138,PL,Age70_79,MOD,142616
2021-W06,0,0,0,0,,PL72,37958138,PL,Age70_79,AZ,96096
2021-W06,2514,0,655,0,,PL72,37958138,PL,Age70_79,COM,96096
2021-W06,0,0,0,0,,PL72,37958138,PL,Age70_79,MOD,96096
2021-W06,0,0,0,0,,PL81,37958138,PL,Age70_79,MOD,158235
2021-W06,2,0,0,0,,PL21,37958138,PL,Age70_79,AZ,233239
2021-W06,6158,0,1785,0,,PL21,37958138,PL,Age70_79,COM,233239
2021-W06,1031,0,0,0,,PL21,37958138,PL,Age70_79,MOD,233239
2021-W06,0,0,0,0,,PL43,37958138,PL,Age70_79,MOD,70780
2021-W06,5923,0,1198,0,,PL71,37958138,PL,Age70_79,COM,203817
2021-W06,0,0,0,0,,PL63,37958138,PL,Age80+,AZ,91733
2021-W06,6298,0,2923,0,,PL63,37958138,PL,Age80+,COM,91733
2021-W06,0,0,0,0,,PL63,37958138,PL,Age80+,MOD,91733
2021-W06,3575,0,2,0,,PL,37958138,PL,Age80+,MOD,1685759
2021-W06,5294,0,1366,0,,PL61,37958138,PL,Age80+,COM,83851
2021-W06,0,0,0,0,,PL61,37958138,PL,Age80+,MOD,83851
2021-W06,0,0,0,0,,PL82,37958138,PL,Age80+,AZ,93154
2021-W06,0,0,0,0,,PL22,37958138,PL,Age80+,AZ,203143
2021-W06,13022,0,4386,0,,PL22,37958138,PL,Age80+,COM,203143
2021-W06,250,0,0,0,,PL22,37958138,PL,Age80+,MOD,203143
2021-W06,7620,0,3164,0,,PL21,37958138,PL,Age80+,COM,151570
2021-W06,1592,0,0,0,,PL21,37958138,PL,Age80+,MOD,151570
2021-W06,4861,0,1043,0,,PL82,37958138,PL,Age80+,COM,93154
2021-W06,1,0,0,0,,PL82,37958138,PL,Age80+,MOD,93154
2021-W06,0,0,0,0,,PL84,37958138,PL,Age80+,AZ,58805
2021-W06,2572,0,1130,0,,PL43,37958138,PL,Age80+,COM,38405
2021-W06,0,0,0,0,,PL43,37958138,PL,Age80+,MOD,38405
2021-W06,3215,0,1028,0,,PL84,37958138,PL,Age80+,COM,58805
2021-W06,121,0,0,0,,PL84,37958138,PL,Age80+,MOD,58805
2021-W06,0,0,0,0,,PL92X,37958138,PL,Age80+,AZ,
2021-W06,17212,0,5352,0,,PL92X,37958138,PL,Age80+,COM,
2021-W06,0,0,0,0,,PL71,37958138,PL,Age80+,AZ,117646
2021-W06,8112,0,1879,0,,PL71,37958138,PL,Age80+,COM,117646
2021-W06,335,0,0,0,,PL71,37958138,PL,Age80+,MOD,117646
2021-W06,312,0,0,0,,PL92X,37958138,PL,Age80+,MOD,
2021-W06,0,0,0,0,,PL52,37958138,PL,Age80+,AZ,47155
2021-W06,3064,0,1689,0,,PL52,37958138,PL,Age80+,COM,47155
2021-W06,0,0,0,0,,PL62,37958138,PL,Age80+,AZ,55242
2021-W06,3580,0,1469,0,,PL62,37958138,PL,Age80+,COM,55242
2021-W06,0,0,0,0,,PL62,37958138,PL,Age80+,MOD,55242
2021-W06,0,0,0,0,,PL52,37958138,PL,Age80+,MOD,47155
2021-W06,0,0,0,0,,PL21,37958138,PL,Age80+,AZ,151570
2021-W06,0,0,0,0,,PL43,37958138,PL,Age80+,AZ,38405
2021-W06,0,0,0,0,,PL61,37958138,PL,Age80+,AZ,83851
2021-W06,0,0,0,0,,PL42,37958138,PL,Age80+,AZ,68715
2021-W06,4667,0,1856,0,,PL42,37958138,PL,Age80+,COM,68715
2021-W06,0,0,0,0,,PL42,37958138,PL,Age80+,MOD,68715
2021-W06,0,0,0,0,,PL81,37958138,PL,Age80+,AZ,99373
2021-W06,5917,0,1546,0,,PL81,37958138,PL,Age80+,COM,99373
2021-W06,0,0,0,0,,PL81,37958138,PL,Age80+,MOD,99373
2021-W06,0,0,0,0,,PL,37958138,PL,Age80+,AZ,1685759
2021-W06,107164,0,34970,0,,PL,37958138,PL,Age80+,COM,1685759
2021-W06,0,0,0,0,,PL72,37958138,PL,Age80+,AZ,62004
2021-W06,3649,0,1006,0,,PL72,37958138,PL,Age80+,COM,62004
2021-W06,0,0,0,0,,PL72,37958138,PL,Age80+,MOD,62004
2021-W06,0,0,0,0,,PL41,37958138,PL,Age80+,AZ,129941
2021-W06,9127,0,1881,0,,PL41,37958138,PL,Age80+,COM,129941
2021-W06,0,0,0,0,,PL51,37958138,PL,Age80+,AZ,129247
2021-W06,8954,0,3252,0,,PL51,37958138,PL,Age80+,COM,129247
2021-W06,273,0,2,0,,PL51,37958138,PL,Age80+,MOD,129247
2021-W06,691,0,0,0,,PL41,37958138,PL,Age80+,MOD,129941
2021-W06,0,0,0,0,,PL62,37958138,PL,AgeUNK,MOD,
2021-W06,0,0,0,0,,PL63,37958138,PL,AgeUNK,MOD,
2021-W06,0,0,0,0,,PL42,37958138,PL,AgeUNK,AZ,
2021-W06,8,0,13,0,,PL42,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL92X,37958138,PL,AgeUNK,MOD,
2021-W06,17,0,78,0,,PL92X,37958138,PL,AgeUNK,COM,
2021-W06,3,0,0,0,,PL92X,37958138,PL,AgeUNK,AZ,
2021-W06,0,0,0,0,,PL42,37958138,PL,AgeUNK,MOD,
2021-W06,1,0,3,0,,PL82,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL51,37958138,PL,AgeUNK,AZ,
2021-W06,0,0,0,0,,PL62,37958138,PL,AgeUNK,AZ,
2021-W06,9,0,60,0,,PL62,37958138,PL,AgeUNK,COM,
2021-W06,4,0,38,0,,PL22,37958138,PL,AgeUNK,COM,
2021-W06,3,0,69,0,,PL51,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL51,37958138,PL,AgeUNK,MOD,
2021-W06,0,0,0,0,,PL52,37958138,PL,AgeUNK,AZ,
2021-W06,0,0,0,0,,PL82,37958138,PL,AgeUNK,MOD,
2021-W06,5,0,15,0,,PL52,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL52,37958138,PL,AgeUNK,MOD,
2021-W06,0,0,0,0,,PL84,37958138,PL,AgeUNK,MOD,
2021-W06,72,0,3,0,,PL84,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL82,37958138,PL,AgeUNK,AZ,
2021-W06,0,0,0,0,,PL63,37958138,PL,AgeUNK,AZ,
2021-W06,0,0,0,0,,PL22,37958138,PL,AgeUNK,AZ,
2021-W06,62,0,37,0,,PL63,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL22,37958138,PL,AgeUNK,MOD,
2021-W06,0,0,0,0,,PL84,37958138,PL,AgeUNK,AZ,
2021-W06,3,0,0,0,,PL21,37958138,PL,AgeUNK,AZ,
2021-W06,38,0,8,0,,PL21,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL21,37958138,PL,AgeUNK,MOD,
2021-W06,0,0,0,0,,PL81,37958138,PL,AgeUNK,MOD,
2021-W06,2,0,14,0,,PL81,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL81,37958138,PL,AgeUNK,AZ,
2021-W06,0,0,0,0,,PL71,37958138,PL,AgeUNK,AZ,
2021-W06,4,0,16,0,,PL71,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL71,37958138,PL,AgeUNK,MOD,
2021-W06,0,0,0,0,,PL43,37958138,PL,AgeUNK,AZ,
2021-W06,0,0,3,0,,PL43,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL43,37958138,PL,AgeUNK,MOD,
2021-W06,6,0,0,0,,PL,37958138,PL,AgeUNK,AZ,
2021-W06,1,0,0,0,,PL41,37958138,PL,AgeUNK,MOD,
2021-W06,0,0,0,0,,PL41,37958138,PL,AgeUNK,AZ,
2021-W06,0,0,0,0,,PL61,37958138,PL,AgeUNK,AZ,
2021-W06,2,0,60,0,,PL61,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL61,37958138,PL,AgeUNK,MOD,
2021-W06,8,0,20,0,,PL41,37958138,PL,AgeUNK,COM,
2021-W06,235,0,440,0,,PL,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL72,37958138,PL,AgeUNK,AZ,
2021-W06,0,0,3,0,,PL72,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL72,37958138,PL,AgeUNK,MOD,
2021-W06,1,0,0,0,,PL,37958138,PL,AgeUNK,MOD,
2021-W06,0,0,0,0,,PL81,37958138,PL,HCW,MOD,
2021-W06,531,0,2566,0,,PL81,37958138,PL,HCW,COM,
2021-W06,2,0,0,0,,PL52,37958138,PL,HCW,AZ,
2021-W06,198,0,687,0,,PL52,37958138,PL,HCW,COM,
2021-W06,0,0,0,0,,PL52,37958138,PL,HCW,MOD,
2021-W06,2,0,0,0,,PL81,37958138,PL,HCW,AZ,
2021-W06,107,0,0,0,,PL,37958138,PL,HCW,AZ,
2021-W06,9244,0,40056,0,,PL,37958138,PL,HCW,COM,
2021-W06,571,0,0,0,,PL,37958138,PL,HCW,MOD,
2021-W06,55,0,0,0,,PL84,37958138,PL,HCW,MOD,
2021-W06,266,0,1268,0,,PL84,37958138,PL,HCW,COM,
2021-W06,6,0,0,0,,PL84,37958138,PL,HCW,AZ,
2021-W06,10,0,0,0,,PL21,37958138,PL,HCW,AZ,
2021-W06,0,0,0,0,,PL62,37958138,PL,HCW,AZ,
2021-W06,264,0,940,0,,PL62,37958138,PL,HCW,COM,
2021-W06,0,0,0,0,,PL62,37958138,PL,HCW,MOD,
2021-W06,792,0,3553,0,,PL21,37958138,PL,HCW,COM,
2021-W06,149,0,0,0,,PL21,37958138,PL,HCW,MOD,
2021-W06,8,0,0,0,,PL51,37958138,PL,HCW,AZ,
2021-W06,8,0,0,0,,PL71,37958138,PL,HCW,AZ,
2021-W06,610,0,2583,0,,PL71,37958138,PL,HCW,COM,
2021-W06,18,0,0,0,,PL71,37958138,PL,HCW,MOD,
2021-W06,563,0,2056,0,,PL51,37958138,PL,HCW,COM,
2021-W06,13,0,0,0,,PL92X,37958138,PL,HCW,AZ,
2021-W06,422,0,1273,0,,PL72,37958138,PL,HCW,COM,
2021-W06,1,0,0,0,,PL82,37958138,PL,HCW,MOD,
2021-W06,361,0,2234,0,,PL82,37958138,PL,HCW,COM,
2021-W06,14,0,0,0,,PL22,37958138,PL,HCW,AZ,
2021-W06,4,0,0,0,,PL43,37958138,PL,HCW,AZ,
2021-W06,861,0,5494,0,,PL22,37958138,PL,HCW,COM,
2021-W06,0,0,0,0,,PL42,37958138,PL,HCW,AZ,
2021-W06,472,0,1187,0,,PL42,37958138,PL,HCW,COM,
2021-W06,224,0,925,0,,PL43,37958138,PL,HCW,COM,
2021-W06,0,0,0,0,,PL43,37958138,PL,HCW,MOD,
2021-W06,0,0,0,0,,PL42,37958138,PL,HCW,MOD,
2021-W06,12,0,0,0,,PL61,37958138,PL,HCW,AZ,
2021-W06,534,0,2083,0,,PL61,37958138,PL,HCW,COM,
2021-W06,0,0,0,0,,PL61,37958138,PL,HCW,MOD,
2021-W06,0,0,0,0,,PL72,37958138,PL,HCW,MOD,
2021-W06,58,0,0,0,,PL22,37958138,PL,HCW,MOD,
2021-W06,4,0,0,0,,PL82,37958138,PL,HCW,AZ,
2021-W06,10,0,0,0,,PL63,37958138,PL,HCW,AZ,
2021-W06,806,0,2275,0,,PL63,37958138,PL,HCW,COM,
2021-W06,0,0,0,0,,PL63,37958138,PL,HCW,MOD,
2021-W06,183,0,0,0,,PL92X,37958138,PL,HCW,MOD,
2021-W06,8,0,0,0,,PL41,37958138,PL,HCW,AZ,
2021-W06,6,0,0,0,,PL72,37958138,PL,HCW,AZ,
2021-W06,675,0,3949,0,,PL41,37958138,PL,HCW,COM,
2021-W06,52,0,0,0,,PL41,37958138,PL,HCW,MOD,
2021-W06,1665,0,6983,0,,PL92X,37958138,PL,HCW,COM,
2021-W06,55,0,0,0,,PL51,37958138,PL,HCW,MOD,
2021-W07,45473,0,48,0,0,PL,37958138,PL,ALL,MOD,31044901
2021-W07,8047,0,1,0,,PL92X,37958138,PL,ALL,MOD,
2021-W07,24276,0,42083,0,,PL92X,37958138,PL,ALL,COM,
2021-W07,16330,0,3,0,,PL92X,37958138,PL,ALL,AZ,
2021-W07,658,0,0,0,,PL84,37958138,PL,ALL,MOD,945809
2021-W07,5928,0,10112,0,,PL84,37958138,PL,ALL,COM,945809
2021-W07,4164,0,0,0,,PL84,37958138,PL,ALL,AZ,945809
2021-W07,926,0,3,0,,PL82,37958138,PL,ALL,MOD,1701879
2021-W07,7153,0,16478,0,,PL82,37958138,PL,ALL,COM,1701879
2021-W07,3650,0,1,0,,PL82,37958138,PL,ALL,AZ,1701879
2021-W07,1424,0,0,0,,PL81,37958138,PL,ALL,MOD,1719530
2021-W07,9850,0,17906,0,,PL81,37958138,PL,ALL,COM,1719530
2021-W07,5812,0,3,0,,PL81,37958138,PL,ALL,AZ,1719530
2021-W07,342,0,0,0,,PL72,37958138,PL,ALL,MOD,1016552
2021-W07,4964,0,8460,0,,PL72,37958138,PL,ALL,COM,1016552
2021-W07,2687,0,0,0,,PL72,37958138,PL,ALL,AZ,1016552
2021-W07,2548,0,1,0,,PL71,37958138,PL,ALL,MOD,2026852
2021-W07,10839,0,18042,0,,PL71,37958138,PL,ALL,COM,2026852
2021-W07,6781,0,1,0,,PL71,37958138,PL,ALL,AZ,2026852
2021-W07,458,0,0,0,,PL52,37958138,PL,ALL,MOD,786355
2021-W07,3888,0,7642,0,,PL52,37958138,PL,ALL,COM,786355
2021-W07,2817,0,1,0,,PL52,37958138,PL,ALL,AZ,786355
2021-W07,4647,0,3,0,,PL63,37958138,PL,ALL,MOD,1856577
2021-W07,5869,0,1,0,,PL63,37958138,PL,ALL,AZ,1856577
2021-W07,2654,0,1,0,,PL62,37958138,PL,ALL,MOD,1141615
2021-W07,5811,0,8925,0,,PL62,37958138,PL,ALL,COM,1141615
2021-W07,5200,0,1,0,,PL62,37958138,PL,ALL,AZ,1141615
2021-W07,1121,0,0,0,,PL61,37958138,PL,ALL,MOD,1679966
2021-W07,7903,0,15135,0,,PL61,37958138,PL,ALL,COM,1679966
2021-W07,9270,0,5,0,,PL21,37958138,PL,ALL,AZ,2725922
2021-W07,11495,0,25553,0,,PL21,37958138,PL,ALL,COM,2725922
2021-W07,4556,0,1,0,,PL21,37958138,PL,ALL,MOD,2725922
2021-W07,10218,0,0,0,,PL22,37958138,PL,ALL,AZ,3705960
2021-W07,16613,0,29181,0,,PL22,37958138,PL,ALL,COM,3705960
2021-W07,3692,0,1,0,,PL22,37958138,PL,ALL,MOD,3705960
2021-W07,10128,0,0,0,,PL41,37958138,PL,ALL,AZ,2803093
2021-W07,11947,0,22578,0,,PL41,37958138,PL,ALL,COM,2803093
2021-W07,6825,0,4,0,,PL41,37958138,PL,ALL,MOD,2803093
2021-W07,5487,0,2,0,,PL42,37958138,PL,ALL,AZ,1381726
2021-W07,6718,0,12982,0,,PL42,37958138,PL,ALL,COM,1381726
2021-W07,384,0,0,0,,PL42,37958138,PL,ALL,MOD,1381726
